provider,external_account_id,athlete_id,provider_display_name,match_method,match_status,source_file,source_row_number
strava,78680893,26bea13e-b325-4a31-8721-c1af1be04011,Gracelyn Larkin,metadata_external_id,resolved,cleaned_athlete_metadata.csv,151
strava,79030752,30842c02-b3e6-47c1-b0f1-dd7ad65cd852,Jack Salisbury,metadata_external_id,resolved,cleaned_athlete_metadata.csv,182
strava,81086643,0a024422-4ffa-4aed-8353-52ad419eec62,Wes Ferguson,exact_normalized_name_to_metadata,resolved,indiv_activities_full.csv,105606
strava,8112897,899b05a6-e68a-4ce3-9153-61d3cc05a5fa,Daniel Arce,metadata_external_id,resolved,cleaned_athlete_metadata.csv,98
strava,8140136,337f34e2-1934-4be2-905e-d5961c200f51,Samuel Austin,metadata_external_id,resolved,cleaned_athlete_metadata.csv,378
strava,81506583,fc0e46c7-34f6-4f5f-8cda-37fbcd7ffb10,victor kimutai,metadata_external_id,resolved,cleaned_athlete_metadata.csv,440
strava,81785282,9bd07a43-b314-4d7d-9194-5fbc53ff7d0c,Nico Boketta,metadata_external_id,resolved,cleaned_athlete_metadata.csv,318
strava,81890092,4983e59c-87e5-4a87-84ac-b64f6d875346,Christian Jackson,metadata_external_id,resolved,cleaned_athlete_metadata.csv,80
strava,82013388,d4e18e59-aa0c-4937-81be-03be50a7807f,Logan Measner,metadata_external_id,resolved,cleaned_athlete_metadata.csv,263
strava,82077769,7c940927-7f46-4f06-995f-1182fdba0ca5,Leonid Latsepov,metadata_external_id,resolved,cleaned_athlete_metadata.csv,257
strava,82773562,a23a79bf-0dfb-4afa-b152-73eacfe93cd3,Vanessa Wilson,metadata_external_id,resolved,cleaned_athlete_metadata.csv,439
strava,82798069,62fc3df0-f1d3-4271-81aa-73340236ef37,Jolanda Kallabis,metadata_external_id,resolved,cleaned_athlete_metadata.csv,210
strava,83232940,eb58a103-b19b-4781-b346-f9aaa8570c7d,Molly Grabill,metadata_external_id,resolved,cleaned_athlete_metadata.csv,307
strava,83372861,36c3463f-fe53-4eaf-8197-8add3d650684,Kristian Uldbjerg Hansen,metadata_external_id,resolved,cleaned_athlete_metadata.csv,247
strava,8483601,fb329afa-395e-49f1-a8b5-d913131f7624,Yoann Kowal,metadata_external_id,resolved,cleaned_athlete_metadata.csv,451
strava,86185454,ae70fef1-8622-41a9-aebb-05aefb0558bc,Ermias Girma,metadata_external_id,resolved,cleaned_athlete_metadata.csv,128
strava,86896701,fe6ec2fd-63d1-40ae-98ee-c40f64885804,Michaela Oosthuizen,metadata_external_id,resolved,cleaned_athlete_metadata.csv,303
strava,8728583,074bee87-4036-4ff2-b6b1-36745a50bba9,Jorge Castelblanco,metadata_external_id,resolved,cleaned_athlete_metadata.csv,215
strava,87287379,4d618668-e489-46a7-b538-91a7ba1a4e59,Carson Williams,metadata_external_id,resolved,cleaned_athlete_metadata.csv,71
strava,8820965,ab37f5ce-cfca-4f17-8775-692c8da59fa6,Marcella Herzog,metadata_external_id,resolved,cleaned_athlete_metadata.csv,281
strava,8841155,a0355db7-bf4e-4cea-9933-02e9abd16dcc,Derek Johnson,metadata_external_id,resolved,cleaned_athlete_metadata.csv,106
strava,88934444,33890801-a014-4770-b80f-d3bd90ac1325,Isaac Basten,metadata_external_id,resolved,cleaned_athlete_metadata.csv,172
strava,89025421,fc52ab4a-8d57-45cf-a798-1eac2f04e3d9,Ivan Siuris,metadata_external_id,resolved,cleaned_athlete_metadata.csv,176
strava,89621357,f9f83120-1a94-4c9f-92c7-cdfe341ef509,Hillary Kipkoech,metadata_external_id,resolved,cleaned_athlete_metadata.csv,166
strava,89673875,011c785a-314c-46d8-a88f-9245df288315,Olivia Baker,metadata_external_id,resolved,cleaned_athlete_metadata.csv,328
strava,91049781,1158ced8-9651-4d21-b7ff-34e829171b24,Hanna Hermansson,metadata_external_id,resolved,cleaned_athlete_metadata.csv,154
strava,93170673,9d6972c1-309b-4b21-a78e-dbe0a3a85cb3,Stefan Nillessen,metadata_external_id,resolved,cleaned_athlete_metadata.csv,412
strava,93495409,0665f1c7-5f2a-45d3-9166-466b4e2e1738,Andrew Coscoran,metadata_external_id,resolved,cleaned_athlete_metadata.csv,25
strava,9351341,73b0df14-0e48-49c5-89cd-ab0929c51d25,Rory Linkletter,metadata_external_id,resolved,cleaned_athlete_metadata.csv,359
strava,9389758,e241f107-2c47-4a68-ae9c-759ad065ddb2,Florian Le Pallec,metadata_external_id,resolved,cleaned_athlete_metadata.csv,140
strava,93911299,a20493f5-ef3d-4325-9e54-7d9c27e4d23b,Edwin Kiptoo,metadata_external_id,resolved,cleaned_athlete_metadata.csv,113
strava,94876602,d6b0c9ea-b36a-48a2-af04-cda925472d6c,James Kimeu,metadata_external_id,resolved,cleaned_athlete_metadata.csv,188
strava,94997060,7fe3c3a1-5101-4f2b-a783-d2b7da244b49,Carla Gallardo,metadata_external_id,resolved,cleaned_athlete_metadata.csv,68
strava,95191578,9d45274f-ea09-4c2e-84e3-54c25565791b,Andrew Casey,metadata_external_id,resolved,cleaned_athlete_metadata.csv,24
strava,9559332,465ecabd-3d80-41c3-8c94-64d3e43768af,Brandon Miller,metadata_external_id,resolved,cleaned_athlete_metadata.csv,51
strava,9588583,230fb8e1-6fc1-4e9f-94dc-e8a6221a4586,Joey Berriatua,metadata_external_id,resolved,cleaned_athlete_metadata.csv,205
strava,95919245,27a54c2c-3b31-4f2d-8076-86233cd4ab89,Paulo Roberto Paula,metadata_external_id,resolved,cleaned_athlete_metadata.csv,336
strava,98279354,0ce2f235-6798-4216-91fc-b3e3c3531a50,Marco Arop,metadata_external_id,resolved,cleaned_athlete_metadata.csv,282
strava,985439,3d28bd2f-7418-4988-9872-3ee2508b696c,adam clarke,metadata_external_id,resolved,cleaned_athlete_metadata.csv,7
strava,98838651,fab236a8-d7f3-4778-b951-549a25550cae,Enock Kipkemboi,metadata_external_id,resolved,cleaned_athlete_metadata.csv,123
strava,99038751,b86a8206-c91e-4b38-ba6e-e1886db6dbbf,salim keddar,metadata_external_id,resolved,cleaned_athlete_metadata.csv,374
strava,99220051,e38af8c9-6142-4d8b-80dc-362213b128da,Athanas Kioko,metadata_external_id,resolved,cleaned_athlete_metadata.csv,35
strava,99277269,66e3215a-3257-451e-957e-2c5c5aaa436e,Filip Ostrowski,metadata_external_id,resolved,cleaned_athlete_metadata.csv,137
strava,99876148,4c46faa1-e566-4b42-968d-47f0894ea1ba,Kendra Coleman,metadata_external_id,resolved,cleaned_athlete_metadata.csv,239
strava,9996058,2016cdc9-b78a-4171-a1da-e0a3418c87c3,Alex Melloy,metadata_external_id,resolved,cleaned_athlete_metadata.csv,16
