Serial,Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Pace (min/mi),Pace (min/km),Time (min),Distance (km),Activity Time (s),Time
152161,83232940,Molly Grabill,12924549586,Lunch Run,nan,2024-11-17 18:29:34+00:00,1696,Run,"Gunbarrel, USA",0.0,5.154241645244216,20.05,3.89,1203.0,20 m 3 s
153572,82013388,Logan Measner,12924675965,Lunch Run,nan,2024-11-17 17:58:02+00:00,5254,Run,"Madison, USA",0.0,3.76940133037694,85.0,22.55,5100.0,1 h 25 m
150335,98279354,Marco Arop,12924899117,Sunday Run,45 min run,2024-11-17 19:09:31+00:00,2892,Run,"Park City, USA",0.0,4.025570776255708,44.08,10.95,2644.7999999999997,44 m 5 s
152488,91049781,Hanna Hermansson,12924934534,Morning Run,nan,2024-11-17 18:34:43+00:00,5990,Run,"Mono County, USA",0.0,4.586717630195891,96.0,20.93,5760.0,1 h 36 m
152826,87287379,Carson Williams,12925147685,Afternoon Run,Alter G 90%,2024-11-17 20:23:19+00:00,1605,Run,nan,0.0,4.13953488372093,26.7,6.45,1602.0,26 m 42 s
152884,87287379,Carson Williams,12925147685,Afternoon Run,Alter G 90%,2024-11-17 20:23:19+00:00,1605,Run,nan,0.0,4.13953488372093,26.7,6.45,1602.0,26 m 42 s
153960,73487204,Kirami Collin Yego,12925681757,10 Mile Sunday 🏝️,nan,2024-11-17 21:50:07+00:00,3628,Run,"Fayetteville, USA",0.0,3.7243947858473,60.0,16.11,3600.0,1 h 0 m
151856,67065684,Hicham Ouladha,12925780606,Morning Run,nan,2024-11-17 08:51:30+00:00,1186,Run,"Azilal, Morocco",0.0,5.0050632911392405,19.77,3.95,1186.2,19 m 46 s
151971,67065684,Hicham Ouladha,12925780606,Morning Run,nan,2024-11-17 08:51:30+00:00,1186,Run,"Azilal, Morocco",0.0,5.0050632911392405,19.77,3.95,1186.2,19 m 46 s
151855,67065684,Hicham Ouladha,12925782435,Morning Run,nan,2024-11-17 09:27:08+00:00,3806,Run,"Azilal, Morocco",0.0,2.9702970297029703,63.0,21.21,3780.0,1 h 3 m
151970,67065684,Hicham Ouladha,12925782435,Morning Run,nan,2024-11-17 09:27:08+00:00,3806,Run,"Azilal, Morocco",0.0,2.9702970297029703,63.0,21.21,3780.0,1 h 3 m
152487,91049781,Hanna Hermansson,12926131763,Afternoon Weight Training,nan,2024-11-18 00:15:48+00:00,3064,WeightTraining,nan,0.0,0.0,0.0,51.0,0.0,293 Cal
153091,73659831,Evan Jenkins,12926513908,Morning Run,nan,2024-11-17 18:23:59+00:00,4592,Run,"Bellevue, USA",0.0,3.8302277432712217,74.0,19.32,4440.0,1 h 14 m
151451,60508941,Boniface Kibiwott,12927206240,Morning Run,nan,2024-11-18 06:58:35+00:00,2951,Run,"Puplinge, Switzerland",0.0,3.2397891963109355,49.18,15.18,2950.8,49 m 11 s
151537,60508941,Boniface Kibiwott,12927206240,Morning Run,nan,2024-11-18 06:58:35+00:00,2951,Run,"Puplinge, Switzerland",0.0,3.2397891963109355,49.18,15.18,2950.8,49 m 11 s
151623,60508941,Boniface Kibiwott,12927206240,Morning Run,nan,2024-11-18 06:58:35+00:00,2951,Run,"Puplinge, Switzerland",0.0,3.2397891963109355,49.18,15.18,2950.8,49 m 11 s
151452,60508941,Boniface Kibiwott,12927206906,Morning Run,nan,2024-11-18 06:33:43+00:00,1189,Run,"Ville-la-Grand, France",0.0,4.214452214452214,18.08,4.29,1084.8,18 m 5 s
151538,60508941,Boniface Kibiwott,12927206906,Morning Run,nan,2024-11-18 06:33:43+00:00,1189,Run,"Ville-la-Grand, France",0.0,4.214452214452214,18.08,4.29,1084.8,18 m 5 s
151624,60508941,Boniface Kibiwott,12927206906,Morning Run,nan,2024-11-18 06:33:43+00:00,1189,Run,"Ville-la-Grand, France",0.0,4.214452214452214,18.08,4.29,1084.8,18 m 5 s
151245,83372861,Kristian Uldbjerg Hansen,12927503336,Morning Run,🚂trail inkl 5x40m bakkesprint,2024-11-18 07:38:42+00:00,4700,Run,"Emakhazeni Local Municipality, RSA",0.0,4.628617363344052,57.58,12.44,3454.7999999999997,57 m 35 s
153986,89025421,Ivan Siuris,12927762172,Easy,Met Vladimir Siuris,2024-11-18 09:04:26+00:00,4564,Run,"Chișinau, Moldova",0.0,4.654346338124572,68.0,14.61,4080.0,1 h 8 m
151244,83372861,Kristian Uldbjerg Hansen,12927811486,Lunch Weight Training,nan,2024-11-18 09:08:44+00:00,2671,WeightTraining,nan,0.0,0.0,0.0,44.0,0.0,nan
152079,68238567,Takashi Soma,12927840989,夕方のランニング,nan,2024-11-18 09:48:39+00:00,1788,Run,nan,0.0,5.818540433925049,29.5,5.07,1770.0,29 m 30 s
152100,68238567,Takashi Soma,12927840989,夕方のランニング,nan,2024-11-18 09:48:39+00:00,1788,Run,nan,0.0,5.818540433925049,29.5,5.07,1770.0,29 m 30 s
152980,69143721,Jonathan Grahn,12928019948,Morning Ride,nan,2024-11-18 09:45:57+00:00,4921,Ride,"Mölndals kommun, Sweden",0.0,2.03868269733403,78.0,38.26,4680.0,1 h 18 m
152261,60155357,Youssef Benzamia,12928448992,Lunch Run,nan,2024-11-18 10:02:27+00:00,1814,Run,"Nice, France",0.0,4.418262150220913,30.0,6.79,1800.0,30 m 0 s
152395,60155357,Youssef Benzamia,12928448992,Lunch Run,nan,2024-11-18 10:02:27+00:00,1814,Run,"Nice, France",0.0,4.418262150220913,30.0,6.79,1800.0,30 m 0 s
152259,60155357,Youssef Benzamia,12928449264,Lunch Run,nan,2024-11-18 10:55:31+00:00,7,Run,nan,0.0,2.4,0.12,0.05,7.199999999999999,7 s
152393,60155357,Youssef Benzamia,12928449264,Lunch Run,nan,2024-11-18 10:55:31+00:00,7,Run,nan,0.0,2.4,0.12,0.05,7.199999999999999,7 s
152260,60155357,Youssef Benzamia,12928449497,Lunch Run,nan,2024-11-18 10:51:26+00:00,13,Run,nan,0.0,2.4444444444444446,0.22,0.09,13.2,13 s
152394,60155357,Youssef Benzamia,12928449497,Lunch Run,nan,2024-11-18 10:51:26+00:00,13,Run,nan,0.0,2.4444444444444446,0.22,0.09,13.2,13 s
152258,60155357,Youssef Benzamia,12928451033,Lunch Run,nan,2024-11-18 10:58:15+00:00,1170,Run,nan,0.0,5.481132075471698,17.43,3.18,1045.8,17 m 26 s
152392,60155357,Youssef Benzamia,12928451033,Lunch Run,nan,2024-11-18 10:58:15+00:00,1170,Run,nan,0.0,5.481132075471698,17.43,3.18,1045.8,17 m 26 s
152257,60155357,Youssef Benzamia,12928451310,Lunch Run,nan,2024-11-18 11:21:41+00:00,329,Run,"Nice, France",0.0,5.48,5.48,1.0,328.8,5 m 29 s
152391,60155357,Youssef Benzamia,12928451310,Lunch Run,nan,2024-11-18 11:21:41+00:00,329,Run,"Nice, France",0.0,5.48,5.48,1.0,328.8,5 m 29 s
151870,67065684,Hicham Ouladha,12928635235,Lunch Run,nan,2024-11-18 10:32:25+00:00,3068,Run,"Ameur عامر, Morocco",0.0,4.963,49.63,10.0,2977.8,49 m 38 s
151985,67065684,Hicham Ouladha,12928635235,Lunch Run,nan,2024-11-18 10:32:25+00:00,3068,Run,"Ameur عامر, Morocco",0.0,4.963,49.63,10.0,2977.8,49 m 38 s
152719,69562064,José Carlos Pinto,12928682326,4km warmup,nan,2024-11-18 10:15:00+00:00,1069,Run,"Oeiras, Portugal",0.0,4.443890274314215,17.82,4.01,1069.2,17 m 49 s
152718,69562064,José Carlos Pinto,12928683756,3x(5x200) 30”/3’,Avg 27.5,2024-11-18 11:39:42+00:00,1348,Run,"Oeiras, Portugal",0.0,4.004830917874396,16.58,4.14,994.8,16 m 35 s
152717,69562064,José Carlos Pinto,12928684215,2km cooldown,nan,2024-11-18 12:14:57+00:00,591,Run,"Oeiras, Portugal",0.0,4.925,9.85,2.0,591.0,9 m 51 s
153374,61783860,Shane Streich,12929177852,Pre speed D 4,nan,2024-11-18 13:42:16+00:00,1761,Run,"Atlanta, USA",0.0,4.312111801242236,27.77,6.44,1666.2,27 m 46 s
153485,61783860,Shane Streich,12929177852,Pre speed D 4,nan,2024-11-18 13:42:16+00:00,1761,Run,"Atlanta, USA",0.0,4.312111801242236,27.77,6.44,1666.2,27 m 46 s
152842,87287379,Carson Williams,12929249182,Morning Run,nan,2024-11-18 12:44:24+00:00,3422,Run,"Travelers Rest, USA",0.0,4.337995337995338,55.83,12.87,3349.7999999999997,55 m 50 s
152900,87287379,Carson Williams,12929249182,Morning Run,nan,2024-11-18 12:44:24+00:00,3422,Run,"Travelers Rest, USA",0.0,4.337995337995338,55.83,12.87,3349.7999999999997,55 m 50 s
151448,60508941,Boniface Kibiwott,12929723392,Afternoon Run,nan,2024-11-18 15:24:48+00:00,767,Run,"Thônex, Switzerland",0.0,5.34873949579832,12.73,2.38,763.8000000000001,12 m 44 s
151534,60508941,Boniface Kibiwott,12929723392,Afternoon Run,nan,2024-11-18 15:24:48+00:00,767,Run,"Thônex, Switzerland",0.0,5.34873949579832,12.73,2.38,763.8000000000001,12 m 44 s
151620,60508941,Boniface Kibiwott,12929723392,Afternoon Run,nan,2024-11-18 15:24:48+00:00,767,Run,"Thônex, Switzerland",0.0,5.34873949579832,12.73,2.38,763.8000000000001,12 m 44 s
151449,60508941,Boniface Kibiwott,12929724013,Afternoon Run,nan,2024-11-18 14:56:31+00:00,1481,Run,"Thônex, Switzerland",0.0,3.048267326732673,24.63,8.08,1477.8,24 m 38 s
151535,60508941,Boniface Kibiwott,12929724013,Afternoon Run,nan,2024-11-18 14:56:31+00:00,1481,Run,"Thônex, Switzerland",0.0,3.048267326732673,24.63,8.08,1477.8,24 m 38 s
151621,60508941,Boniface Kibiwott,12929724013,Afternoon Run,nan,2024-11-18 14:56:31+00:00,1481,Run,"Thônex, Switzerland",0.0,3.048267326732673,24.63,8.08,1477.8,24 m 38 s
151450,60508941,Boniface Kibiwott,12929724045,Afternoon Run,nan,2024-11-18 14:32:31+00:00,1032,Run,"Ville-la-Grand, France",0.0,4.45364238410596,13.45,3.02,807.0,13 m 27 s
151536,60508941,Boniface Kibiwott,12929724045,Afternoon Run,nan,2024-11-18 14:32:31+00:00,1032,Run,"Ville-la-Grand, France",0.0,4.45364238410596,13.45,3.02,807.0,13 m 27 s
151622,60508941,Boniface Kibiwott,12929724045,Afternoon Run,nan,2024-11-18 14:32:31+00:00,1032,Run,"Ville-la-Grand, France",0.0,4.45364238410596,13.45,3.02,807.0,13 m 27 s
153373,61783860,Shane Streich,12930020055,Post Speed D,nan,2024-11-18 16:14:15+00:00,1251,Run,"Atlanta, USA",0.0,4.298969072164949,20.85,4.85,1251.0,20 m 51 s
153484,61783860,Shane Streich,12930020055,Post Speed D,nan,2024-11-18 16:14:15+00:00,1251,Run,"Atlanta, USA",0.0,4.298969072164949,20.85,4.85,1251.0,20 m 51 s
153588,82013388,Logan Measner,12930171571,Morning Run,nan,2024-11-18 16:36:13+00:00,1140,Run,nan,0.0,3.925619834710744,19.0,4.84,1140.0,19 m 0 s
152515,91049781,Hanna Hermansson,12930305751,Morning Run,"Snowy, windy, and a bit slippery, but somehow still enjoyable 🥰",2024-11-18 16:15:23+00:00,3630,Run,"Mammoth Lakes, USA",0.0,5.119924457034939,54.22,10.59,3253.2,54 m 13 s
151815,61174400,Jack Higgins,12930358317,Morning Run,nan,2024-11-18 14:59:20+00:00,3567,Run,"Boston, USA",0.0,3.864471669218989,50.47,13.06,3028.2,50 m 28 s
153680,78680893,Gracelyn Larkin,12930460814,Morning Run,nan,2024-11-18 16:33:53+00:00,3857,Run,"Flagstaff, USA",0.0,4.7323506594259115,61.0,12.89,3660.0,1 h 1 m
151243,83372861,Kristian Uldbjerg Hansen,12930559965,Afternoon Ride,"Lyn og torden, igen igen igen. Bånd optaget, så doublen blev på biken",2024-11-18 15:44:38+00:00,1814,Ride,nan,0.0,0.0,0.0,30.0,0.0,nan
152979,69143721,Jonathan Grahn,12930881710,Afternoon Run,nan,2024-11-18 16:20:13+00:00,2444,Run,"Mölndals kommun, Sweden",0.0,4.5875,33.03,7.2,1981.8,33 m 2 s
152978,69143721,Jonathan Grahn,12930882775,Evening Run,nan,2024-11-18 18:16:27+00:00,913,Run,"Mölndals kommun, Sweden",0.0,4.975524475524476,14.23,2.86,853.8000000000001,14 m 14 s
151716,79030752,Jack Salisbury,12931087591,Lunch Run,nan,2024-11-18 18:18:31+00:00,1936,Run,"Flagstaff, USA",0.0,4.593508500772797,29.72,6.47,1783.1999999999998,29 m 43 s
153587,82013388,Logan Measner,12932060343,Afternoon Run,nan,2024-11-18 20:40:47+00:00,2341,Run,nan,0.0,3.9493927125506074,39.02,9.88,2341.2000000000003,39 m 1 s
151715,79030752,Jack Salisbury,12932175166,Afternoon Run,nan,2024-11-18 21:09:48+00:00,1841,Run,"Flagstaff, USA",0.0,4.408668730650155,28.48,6.46,1708.8,28 m 29 s
150363,98279354,Marco Arop,12932384976,Afternoon Run,"Treadmill: 4 miles, 24 min",2024-11-18 21:52:37+00:00,1428,Run,nan,0.0,6.397849462365591,23.8,3.72,1428.0,23 m 48 s
151714,79030752,Jack Salisbury,12933257220,trifecta. 3/3,nan,2024-11-19 00:29:19+00:00,1926,Run,"Flagstaff, USA",0.0,4.778637770897833,30.87,6.46,1852.2,30 m 52 s
152514,91049781,Hanna Hermansson,12933262690,Afternoon Run,nan,2024-11-19 00:16:16+00:00,2802,Run,nan,0.0,4.9920903954802265,44.18,8.85,2650.8,44 m 11 s
151242,83372861,Kristian Uldbjerg Hansen,12934689410,Morning Run,4x2k /90s på 🐟farm 3:27/29(2.9)/27/24(2.9),2024-11-19 06:53:52+00:00,5170,Run,"Emakhazeni Local Municipality, RSA",0.0,4.142394822006473,64.0,15.45,3840.0,1 h 4 m
152977,69143721,Jonathan Grahn,12934963350,Morning Run,nan,2024-11-19 09:18:12+00:00,743,Run,"Mölndals kommun, Sweden",0.0,4.421428571428572,12.38,2.8,742.8000000000001,12 m 23 s
152976,69143721,Jonathan Grahn,12935250058,Morgontröskel ❄️,"2x15min 0,5kmh snabbare än förra veckan 📈",2024-11-19 09:46:33+00:00,2727,Run,nan,0.0,3.3464637421665175,37.38,11.17,2242.8,37 m 23 s
152975,69143721,Jonathan Grahn,12935344835,Lunch Run,nan,2024-11-19 10:44:39+00:00,724,Run,"Mölndals kommun, Sweden",0.0,4.6395348837209305,11.97,2.58,718.2,11 m 58 s
151446,60508941,Boniface Kibiwott,12935419535,Morning Run,nan,2024-11-19 07:24:12+00:00,1464,Run,"Ville-la-Grand, France",0.0,5.919540229885058,20.6,3.48,1236.0,20 m 36 s
151532,60508941,Boniface Kibiwott,12935419535,Morning Run,nan,2024-11-19 07:24:12+00:00,1464,Run,"Ville-la-Grand, France",0.0,5.919540229885058,20.6,3.48,1236.0,20 m 36 s
151618,60508941,Boniface Kibiwott,12935419535,Morning Run,nan,2024-11-19 07:24:12+00:00,1464,Run,"Ville-la-Grand, France",0.0,5.919540229885058,20.6,3.48,1236.0,20 m 36 s
151447,60508941,Boniface Kibiwott,12935420007,Morning Run,nan,2024-11-19 06:36:02+00:00,2722,Run,"Ville-la-Grand, France",0.0,4.593202883625128,44.6,9.71,2676.0,44 m 36 s
151533,60508941,Boniface Kibiwott,12935420007,Morning Run,nan,2024-11-19 06:36:02+00:00,2722,Run,"Ville-la-Grand, France",0.0,4.593202883625128,44.6,9.71,2676.0,44 m 36 s
151619,60508941,Boniface Kibiwott,12935420007,Morning Run,nan,2024-11-19 06:36:02+00:00,2722,Run,"Ville-la-Grand, France",0.0,4.593202883625128,44.6,9.71,2676.0,44 m 36 s
154090,82077769,Leonid Latsepov,12935690812,Morning Run,nan,2024-11-19 09:58:47+00:00,3450,Run,nan,0.0,3.875987361769352,49.07,12.66,2944.2,49 m 4 s
154091,82077769,Leonid Latsepov,12935691950,Morning Run,nan,2024-11-19 09:25:11+00:00,1066,Run,"Potsdam, Germany",0.0,4.660477453580902,17.57,3.77,1054.2,17 m 34 s
154092,82077769,Leonid Latsepov,12935692314,Morning HIIT,nan,2024-11-18 16:32:29+00:00,3056,HighIntensityIntervalTraining,nan,0.0,0.0,0.0,50.0,0.0,276 Cal
154093,82077769,Leonid Latsepov,12935693730,Lunch Run,nan,2024-11-18 10:53:45+00:00,3611,Run,"Mitte, Germany",0.0,4.531818181818182,59.82,13.2,3589.2,59 m 49 s
154058,82077769,Leonid Latsepov,12935695109,Morning Run,nan,2024-11-17 09:34:40+00:00,4466,Run,"Halbe, Germany",0.0,3.6399409739301527,74.0,20.33,4440.0,1 h 14 m
152716,69562064,José Carlos Pinto,12935840626,Corrida ao entardecer,nan,2024-11-18 18:09:28+00:00,2644,Run,"Oeiras, Portugal",0.0,4.397602397602398,44.02,10.01,2641.2000000000003,44 m 1 s
152715,69562064,José Carlos Pinto,12935841443,3km warmup,nan,2024-11-19 10:24:03+00:00,794,Run,"Oeiras, Portugal",0.0,4.380794701986755,13.23,3.02,793.8000000000001,13 m 14 s
152714,69562064,José Carlos Pinto,12935843508,5x1600 threshold 1’rc,Avg 4.39,2024-11-19 11:05:01+00:00,1672,Run,"Oeiras, Portugal",0.0,3.196172248803828,26.72,8.36,1603.1999999999998,26 m 43 s
152713,69562064,José Carlos Pinto,12935843693,Cooldown 2km,nan,2024-11-19 11:43:29+00:00,606,Run,"Oeiras, Portugal",0.0,5.05,10.1,2.0,606.0,10 m 6 s
153985,89025421,Ivan Siuris,12936278230,Afternoon Run,nan,2024-11-19 11:55:11+00:00,4809,Run,"Chișinau, Moldova",0.0,4.381625441696113,62.0,14.15,3720.0,1 h 2 m
152841,87287379,Carson Williams,12936679669,Morning Run,nan,2024-11-19 12:45:46+00:00,5289,Run,"Travelers Rest, USA",0.0,4.251144538914323,65.0,15.29,3900.0,1 h 5 m
152899,87287379,Carson Williams,12936679669,Morning Run,nan,2024-11-19 12:45:46+00:00,5289,Run,"Travelers Rest, USA",0.0,4.251144538914323,65.0,15.29,3900.0,1 h 5 m
151241,83372861,Kristian Uldbjerg Hansen,12937690724,Afternoon Run,"20x400/30s med Sømme🤝🏼 72-73 første 10 (3.2) - 74/75 sidste 10(4.0) Bliver aldrig helt gode venner med det tunge græs, men endnu en i bæltet.",2024-11-19 14:37:18+00:00,5132,Run,"Emakhazeni Local Municipality, RSA",0.0,4.263824117255163,64.0,15.01,3840.0,1 h 4 m
153755,66783639,Duncan Perrillat,12937698937,Course à pied dans l'après-midi,nan,2024-11-17 13:45:21+00:00,413,Run,"Allonnes, France",0.0,5.280701754385965,6.02,1.14,361.2,6 m 1 s
153781,66783639,Duncan Perrillat,12937699076,Course à pied dans l'après-midi,nan,2024-11-19 15:34:55+00:00,5357,Run,"Grenoble, France",0.0,3.633217993079585,84.0,23.12,5040.0,1 h 24 m
153753,66783639,Duncan Perrillat,12937699079,Course à pied dans l'après-midi,nan,2024-11-17 14:59:49+00:00,3799,Run,"Allonnes, France",0.0,4.680830039525691,47.37,10.12,2842.2,47 m 22 s
153782,66783639,Duncan Perrillat,12937699147,Course à pied le midi,nan,2024-11-19 11:32:27+00:00,2537,Run,"Grenoble, France",0.0,4.732283464566929,42.07,8.89,2524.2,42 m 4 s
153754,66783639,Duncan Perrillat,12937720538,Course à pied dans l'après-midi,nan,2024-11-17 14:15:00+00:00,1518,Run,nan,0.0,3.085365853658537,25.3,8.2,1518.0,25 m 18 s
151713,79030752,Jack Salisbury,12937880297,Morning Run,nan,2024-11-19 16:55:08+00:00,2375,Run,"Flagstaff, USA",0.0,4.4758364312267656,36.12,8.07,2167.2,36 m 7 s
152974,69143721,Jonathan Grahn,12938051966,Hal eftermiddagströskel,5x6min,2024-11-19 16:35:54+00:00,4724,Run,"Göteborgs Stad, Sweden",0.0,4.0278721957851795,59.25,14.71,3555.0,59 m 15 s
153679,78680893,Gracelyn Larkin,12938451815,Morning Run,nan,2024-11-19 16:16:17+00:00,1632,Run,"Camp Verde, USA",0.0,4.65979381443299,22.6,4.85,1356.0,22 m 36 s
153678,78680893,Gracelyn Larkin,12938454158,Morning Run,nan,2024-11-19 17:04:38+00:00,2051,Run,"Camp Verde, USA",0.0,3.4917525773195877,33.87,9.7,2032.2,33 m 52 s
153677,78680893,Gracelyn Larkin,12938454531,Lunch Run,nan,2024-11-19 18:01:15+00:00,1534,Run,"Camp Verde, USA",0.0,5.086776859504132,24.62,4.84,1477.2,24 m 37 s
152513,91049781,Hanna Hermansson,12938490383,Morning Run,nan,2024-11-19 16:52:05+00:00,6926,Run,"Inyo County, USA",0.0,5.08578431372549,83.0,16.32,4980.0,1 h 23 m
152256,60155357,Youssef Benzamia,12938559113,Evening Run,nan,2024-11-18 19:09:22+00:00,2731,Run,"Nice, France",0.0,4.464285714285714,45.0,10.08,2700.0,45 m 0 s
152390,60155357,Youssef Benzamia,12938559113,Evening Run,nan,2024-11-18 19:09:22+00:00,2731,Run,"Nice, France",0.0,4.464285714285714,45.0,10.08,2700.0,45 m 0 s
152255,60155357,Youssef Benzamia,12938561898,Evening Run,nan,2024-11-19 17:54:18+00:00,3166,Run,"Nice, France",0.0,4.235,50.82,12.0,3049.2,50 m 49 s
152389,60155357,Youssef Benzamia,12938561898,Evening Run,nan,2024-11-19 17:54:18+00:00,3166,Run,"Nice, France",0.0,4.235,50.82,12.0,3049.2,50 m 49 s
150817,63449551,Olivia Markezich,12938582958,Morning Run,nan,2024-11-18 16:48:00+00:00,2297,Run,"Boulder, USA",0.0,4.644444444444444,37.62,8.1,2257.2,37 m 37 s
150886,63449551,Olivia Markezich,12938582958,Morning Run,nan,2024-11-18 16:48:00+00:00,2297,Run,"Boulder, USA",0.0,4.644444444444444,37.62,8.1,2257.2,37 m 37 s
150955,63449551,Olivia Markezich,12938582958,Morning Run,nan,2024-11-18 16:48:00+00:00,2297,Run,"Boulder, USA",0.0,4.644444444444444,37.62,8.1,2257.2,37 m 37 s
150816,63449551,Olivia Markezich,12938589296,Morning Run,New longest long run!!🥳,2024-11-19 16:16:58+00:00,6018,Run,"Boulder, USA",0.0,4.170363797692991,94.0,22.54,5640.0,1 h 34 m
150885,63449551,Olivia Markezich,12938589296,Morning Run,New longest long run!!🥳,2024-11-19 16:16:58+00:00,6018,Run,"Boulder, USA",0.0,4.170363797692991,94.0,22.54,5640.0,1 h 34 m
150954,63449551,Olivia Markezich,12938589296,Morning Run,New longest long run!!🥳,2024-11-19 16:16:58+00:00,6018,Run,"Boulder, USA",0.0,4.170363797692991,94.0,22.54,5640.0,1 h 34 m
153911,99038751,Salim Keddar,12938705799,Lunch Run,nan,2024-11-13 10:36:23+00:00,251,Run,nan,0.0,6.0,0.48,0.08,28.799999999999997,29 s
153910,99038751,Salim Keddar,12938707162,Morning Run,nan,2024-11-15 09:17:05+00:00,1201,Run,"Montesson, France",0.0,4.323974082073434,20.02,4.63,1201.2,20 m 1 s
153909,99038751,Salim Keddar,12938708808,Lunch Run,nan,2024-11-17 11:31:42+00:00,1674,Run,"Marly-le-Roi, France",0.0,4.625623960066556,27.8,6.01,1668.0,27 m 48 s
153908,99038751,Salim Keddar,12938710267,Lunch Run,nan,2024-11-17 11:59:46+00:00,1492,Run,"Marly-le-Roi, France",0.0,4.251282051282051,24.87,5.85,1492.2,24 m 52 s
153906,99038751,Salim Keddar,12938711195,Afternoon Run,nan,2024-11-17 12:38:46+00:00,21,Run,nan,0.0,2.9166666666666665,0.35,0.12,21.0,21 s
153905,99038751,Salim Keddar,12938711814,Afternoon Run,nan,2024-11-17 12:39:58+00:00,28,Run,nan,0.0,3.1333333333333333,0.47,0.15,28.2,28 s
153907,99038751,Salim Keddar,12938711824,Afternoon Run,nan,2024-11-17 12:30:20+00:00,28,Run,nan,0.0,4.699999999999999,0.47,0.1,28.2,28 s
153904,99038751,Salim Keddar,12938713015,Afternoon Run,nan,2024-11-17 12:41:33+00:00,20,Run,nan,0.0,3.0,0.33,0.11,19.8,20 s
153923,99038751,Salim Keddar,12938715560,Morning Run,nan,2024-11-18 09:17:15+00:00,2727,Run,"Marly-le-Roi, France",0.0,4.13,45.43,11.0,2725.8,45 m 26 s
153922,99038751,Salim Keddar,12938716860,Lunch Run,nan,2024-11-19 10:30:18+00:00,1195,Run,nan,0.0,4.3056768558951966,19.72,4.58,1183.1999999999998,19 m 43 s
153921,99038751,Salim Keddar,12938717476,Lunch Run,nan,2024-11-19 11:05:54+00:00,21,Run,nan,0.0,2.4999999999999996,0.35,0.14,21.0,21 s
153920,99038751,Salim Keddar,12938718453,Lunch Run,nan,2024-11-19 11:07:52+00:00,21,Run,nan,0.0,2.3333333333333335,0.35,0.15,21.0,21 s
153918,99038751,Salim Keddar,12938719012,Lunch Run,nan,2024-11-19 11:23:40+00:00,19,Run,nan,0.0,2.1333333333333333,0.32,0.15,19.2,19 s
153919,99038751,Salim Keddar,12938720017,Lunch Run,nan,2024-11-19 11:13:47+00:00,21,Run,nan,0.0,2.3333333333333335,0.35,0.15,21.0,21 s
153372,61783860,Shane Streich,12938949162,🌧️,Warm up,2024-11-19 14:06:04+00:00,1265,Run,"Atlanta, USA",0.0,4.602298850574713,20.02,4.35,1201.2,20 m 1 s
153483,61783860,Shane Streich,12938949162,🌧️,Warm up,2024-11-19 14:06:04+00:00,1265,Run,"Atlanta, USA",0.0,4.602298850574713,20.02,4.35,1201.2,20 m 1 s
153371,61783860,Shane Streich,12938951313,2x (600/400/200m) + 400/200m,"Set 1: 1:30/59/27.8 Set 2: 1:29/58/27.7 Set 3: 56.4/26.0 RC 90” w/in, 6’ set w/ 2x400m flush Chilly and rainy day. Absolutely drenched by the time we started the workout and even more drenched by the time we finished. Good sesh for the crew this morning, though. Last set felt 10x better than the first 2 sets.",2024-11-19 15:06:44+00:00,1685,Run,"Atlanta, USA",0.0,3.4946428571428574,19.57,5.6,1174.2,19 m 34 s
153482,61783860,Shane Streich,12938951313,2x (600/400/200m) + 400/200m,"Set 1: 1:30/59/27.8 Set 2: 1:29/58/27.7 Set 3: 56.4/26.0 RC 90” w/in, 6’ set w/ 2x400m flush Chilly and rainy day. Absolutely drenched by the time we started the workout and even more drenched by the time we finished. Good sesh for the crew this morning, though. Last set felt 10x better than the first 2 sets.",2024-11-19 15:06:44+00:00,1685,Run,"Atlanta, USA",0.0,3.4946428571428574,19.57,5.6,1174.2,19 m 34 s
153370,61783860,Shane Streich,12938952720,🌧️🌧️🌧️,Cool down. Up tempo-ish to clear the legs,2024-11-19 15:42:53+00:00,772,Run,"Atlanta, USA",0.0,3.984520123839009,12.87,3.23,772.1999999999999,12 m 52 s
153481,61783860,Shane Streich,12938952720,🌧️🌧️🌧️,Cool down. Up tempo-ish to clear the legs,2024-11-19 15:42:53+00:00,772,Run,"Atlanta, USA",0.0,3.984520123839009,12.87,3.23,772.1999999999999,12 m 52 s
152712,69562064,José Carlos Pinto,12938994855,2km warmup,nan,2024-11-19 17:42:28+00:00,528,Run,"Oeiras, Portugal",0.0,4.378109452736319,8.8,2.01,528.0,8 m 48 s
152711,69562064,José Carlos Pinto,12938997768,Threshold 10x800 1’rc,Avg 2:18.3,2024-11-19 18:20:58+00:00,1947,Run,"Oeiras, Portugal",0.0,3.2508670520231213,28.12,8.65,1687.2,28 m 7 s
152710,69562064,José Carlos Pinto,12938998690,2km cooldown,nan,2024-11-19 19:03:33+00:00,626,Run,"Oeiras, Portugal",0.0,4.890547263681593,9.83,2.01,589.8,9 m 50 s
154088,82077769,Leonid Latsepov,12939448368,Evening Run,nan,2024-11-19 18:00:35+00:00,3234,Run,nan,0.0,3.716524216524217,52.18,14.04,3130.8,52 m 11 s
