Athlete ID,Name,Week Number,Date Range,Distance (km),Time,Elevation (m)
110793714.0,Lore HOFFMANN,52,Activities for 23 Dec 2024 - 29 Dec 2024,80.9,9h 7m,647.0
113818641.0,Michael SOMERS,45,Activities for 4 Nov 2024 - 10 Nov 2024,61.6,3h 57m,557.0
113818641.0,Michael SOMERS,46,Activities for 11 Nov 2024 - 17 Nov 2024,43.2,2h 37m,233.0
113818641.0,Michael SOMERS,47,Activities for 18 Nov 2024 - 24 Nov 2024,90.0,5h 53m,539.0
113818641.0,Michael SOMERS,48,Activities for 25 Nov 2024 - 1 Dec 2024,82.9,5h 18m,306.0
113818641.0,Michael SOMERS,49,Activities for 2 Dec 2024 - 8 Dec 2024,47.1,2h 48m,163.0
113818641.0,Michael SOMERS,50,Activities for 9 Dec 2024 - 15 Dec 2024,49.1,3h 2m,273.0
113818641.0,Michael SOMERS,51,Activities for 16 Dec 2024 - 22 Dec 2024,56.9,3h 23m,159.0
113818641.0,Michael SOMERS,52,Activities for 23 Dec 2024 - 29 Dec 2024,40.3,2h 24m,88.0
101704901.0,Yolanda NGARAMBE,45,Week 45 - No Data,0.0,0h 0m,0.0
101704901.0,Yolanda NGARAMBE,46,Week 46 - No Data,0.0,0h 0m,0.0
101704901.0,Yolanda NGARAMBE,47,Week 47 - No Data,0.0,0h 0m,0.0
101704901.0,Yolanda NGARAMBE,48,Week 48 - No Data,0.0,0h 0m,0.0
101704901.0,Yolanda NGARAMBE,49,Week 49 - No Data,0.0,0h 0m,0.0
101704901.0,Yolanda NGARAMBE,50,Week 50 - No Data,0.0,0h 0m,0.0
101704901.0,Yolanda NGARAMBE,51,Week 51 - No Data,0.0,0h 0m,0.0
101704901.0,Yolanda NGARAMBE,52,Week 52 - No Data,0.0,0h 0m,0.0
109059136.0,Osama ZOGHLAMI,45,Activities for 4 Nov 2024 - 10 Nov 2024,92.9,6h 20m,806.0
109059136.0,Osama ZOGHLAMI,46,Activities for 11 Nov 2024 - 17 Nov 2024,81.5,5h 33m,683.0
109059136.0,Osama ZOGHLAMI,47,Activities for 18 Nov 2024 - 24 Nov 2024,102.9,3h 59m,984.0
109059136.0,Osama ZOGHLAMI,48,Activities for 25 Nov 2024 - 1 Dec 2024,120.5,4h 35m,1773.0
109059136.0,Osama ZOGHLAMI,49,Activities for 2 Dec 2024 - 8 Dec 2024,21.0,1h 24m,30.0
109059136.0,Osama ZOGHLAMI,50,Activities for 9 Dec 2024 - 15 Dec 2024,53.0,3h 28m,182.0
109059136.0,Osama ZOGHLAMI,51,Activities for 16 Dec 2024 - 22 Dec 2024,50.0,3h 14m,276.0
109059136.0,Osama ZOGHLAMI,52,Activities for 23 Dec 2024 - 29 Dec 2024,61.0,4h 1m,283.0
99277269.0,Filip OSTROWSKI,45,Activities for 4 Nov 2024 - 10 Nov 2024,129.7,9h 26m,967.0
99277269.0,Filip OSTROWSKI,46,Activities for 11 Nov 2024 - 17 Nov 2024,123.9,8h 58m,624.0
99277269.0,Filip OSTROWSKI,47,Activities for 18 Nov 2024 - 24 Nov 2024,117.6,9h 14m,339.0
99277269.0,Filip OSTROWSKI,48,Activities for 25 Nov 2024 - 1 Dec 2024,115.8,8h 57m,416.0
99277269.0,Filip OSTROWSKI,49,Activities for 2 Dec 2024 - 8 Dec 2024,146.2,12h 50m,163.0
99277269.0,Filip OSTROWSKI,50,Activities for 9 Dec 2024 - 15 Dec 2024,139.0,13h 4m,160.0
99277269.0,Filip OSTROWSKI,51,Activities for 16 Dec 2024 - 22 Dec 2024,125.7,11h 5m,274.0
99277269.0,Filip OSTROWSKI,52,Activities for 23 Dec 2024 - 29 Dec 2024,110.3,8h 29m,205.0
120754520.0,Gladys CHEPNGETICH,45,Activities for 4 Nov 2024 - 10 Nov 2024,46.0,3h 30m,333.0
120754520.0,Gladys CHEPNGETICH,46,Activities for 11 Nov 2024 - 17 Nov 2024,31.1,2h 23m,162.0
120754520.0,Gladys CHEPNGETICH,47,Activities for 18 Nov 2024 - 24 Nov 2024,37.2,2h 54m,334.0
120754520.0,Gladys CHEPNGETICH,48,Activities for 25 Nov 2024 - 1 Dec 2024,29.3,2h 19m,205.0
120754520.0,Gladys CHEPNGETICH,49,Activities for 2 Dec 2024 - 8 Dec 2024,47.5,3h 41m,464.0
120754520.0,Gladys CHEPNGETICH,50,Activities for 9 Dec 2024 - 15 Dec 2024,30.7,2h 35m,378.0
120754520.0,Gladys CHEPNGETICH,51,Activities for 16 Dec 2024 - 22 Dec 2024,45.0,3h 57m,465.0
120754520.0,Gladys CHEPNGETICH,52,Activities for 23 Dec 2024 - 29 Dec 2024,36.2,2h 39m,121.0
99277269.0,Filip OSTROWSKI,45,Activities for 4 Nov 2024 - 10 Nov 2024,129.7,9h 26m,967.0
99277269.0,Filip OSTROWSKI,46,Activities for 11 Nov 2024 - 17 Nov 2024,123.9,8h 58m,624.0
99277269.0,Filip OSTROWSKI,47,Activities for 18 Nov 2024 - 24 Nov 2024,117.6,9h 14m,339.0
99277269.0,Filip OSTROWSKI,48,Activities for 25 Nov 2024 - 1 Dec 2024,115.8,8h 57m,416.0
99277269.0,Filip OSTROWSKI,49,Activities for 2 Dec 2024 - 8 Dec 2024,146.2,12h 50m,163.0
99277269.0,Filip OSTROWSKI,50,Activities for 9 Dec 2024 - 15 Dec 2024,139.0,13h 4m,160.0
99277269.0,Filip OSTROWSKI,51,Activities for 16 Dec 2024 - 22 Dec 2024,125.7,11h 5m,274.0
99277269.0,Filip OSTROWSKI,52,Activities for 23 Dec 2024 - 29 Dec 2024,110.3,8h 29m,205.0
